COUNTRY;STATION;LATITUDE;LONGITUDE;ELEVATION;DATE;TAVG;TMAX;TMIN
Hungary;HUM00012843;47.433;19.183;139.0;01-01-2020;2.3;6.8;
Hungary;HUM00012843;47.433;19.183;139.0;02-01-2020;-1.3;4.2;-4.4
Hungary;HUM00012843;47.433;19.183;139.0;03-01-2020;-2.9;-2.1;-3.7
Hungary;HUM00012843;47.433;19.183;139.0;04-01-2020;1.1;5.3;-2.8
Hungary;HUM00012843;47.433;19.183;139.0;05-01-2020;2.6;;
Hungary;HUM00012843;47.433;19.183;139.0;06-01-2020;-0.8;3.1;
Hungary;HUM00012843;47.433;19.183;139.0;07-01-2020;-2.1;3.0;-6.4
Hungary;HUM00012843;47.433;19.183;139.0;08-01-2020;-1.9;3.2;
Hungary;HUM00012843;47.433;19.183;139.0;09-01-2020;-0.6;3.0;-4.1
Hungary;HUM00012843;47.433;19.183;139.0;10-01-2020;-1.2;1.2;
Hungary;HUM00012843;47.433;19.183;139.0;11-01-2020;-0.8;7.1;-3.7
Hungary;HUM00012843;47.433;19.183;139.0;12-01-2020;-0.7;6.0;
Hungary;HUM00012843;47.433;19.183;139.0;13-01-2020;-3.2;;-4.2
Hungary;HUM00012843;47.433;19.183;139.0;14-01-2020;-2.6;;-3.5
Hungary;HUM00012843;47.433;19.183;139.0;15-01-2020;-1.9;-1.3;-2.7
Hungary;HUM00012843;47.433;19.183;139.0;16-01-2020;-1.2;-0.1;-2.5
Hungary;HUM00012843;47.433;19.183;139.0;17-01-2020;-2.6;-2.0;-3.5
Hungary;HUM00012843;47.433;19.183;139.0;18-01-2020;-1.6;-1.1;-2.6
Hungary;HUM00012843;47.433;19.183;139.0;19-01-2020;-0.6;-0.1;-1.3
Hungary;HUM00012843;47.433;19.183;139.0;20-01-2020;0.3;3.8;
Hungary;HUM00012843;47.433;19.183;139.0;21-01-2020;-1.3;;-2.5
Hungary;HUM00012843;47.433;19.183;139.0;22-01-2020;-1.7;-0.3;
Hungary;HUM00012843;47.433;19.183;139.0;23-01-2020;-0.8;4.9;-6.4
Hungary;HUM00012843;47.433;19.183;139.0;24-01-2020;-2.5;-1.2;-4.9
Hungary;HUM00012843;47.433;19.183;139.0;25-01-2020;-1.4;-1.0;-2.2
Hungary;HUM00012843;47.433;19.183;139.0;26-01-2020;-0.6;0.8;-1.7
